ID,LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
14987,-30.0886077526,-51.1849860833,AV PROF OSCAR PEREIRA,R DAS ENFERMEIRAS,ABALROAMENTO,0,2009-09-12T14:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,12,9,2009,14,1,
14988,-30.0395797849,-51.1719486514,AV PROTASIO ALVES,,ABALROAMENTO,0,2009-09-12T14:45:00,SABADO,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,CHUVOSO,DIA,LESTE,12,9,2009,14,5,
14989,-30.1119277226,-51.2432084392,R LANDEL DE MOURA,,ABALROAMENTO,0,2009-09-12T15:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,12,9,2009,15,1,
14990,-30.0318024674,-51.2377073015,R GEN PORTINHO,R SETE DE SETEMBRO,CHOQUE,0,2009-09-12T15:30:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,CENTRO,12,9,2009,15,1,
14991,-30.0216578638,-51.1637360838,AV JOAO WALLIG,,ABALROAMENTO,0,2009-09-12T16:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,12,9,2009,16,1,
14992,-30.1323450073,-51.2333518386,R DEA COUFAL,AV TRAMANDAI,ABALROAMENTO,0,2009-09-12T16:50:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,12,9,2009,16,1,
14993,-29.9978840973,-51.1462272458,AV SERTORIO,AV ASSIS CHATEAUBRIAND,ABALROAMENTO,0,2009-09-12T17:10:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,12,9,2009,17,1,
14994,-30.0312901446,-51.2028688379,R DR FLORENCIO YGARTUA,,COLISAO,0,2009-09-12T17:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,12,9,2009,17,1,
14995,-29.9980039898,-51.1517743206,AV SERTORIO,AV PANAMERICANA,COLISAO,0,2009-09-12T17:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,12,9,2009,17,1,
14996,-30.025578366,-51.1901865268,R TEN CEL FABRICIO PILAR,R SILVA JARDIM,COLISAO,0,2009-09-12T17:55:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,12,9,2009,17,1,
14997,-30.0091358034,-51.1639287641,R BARAO DE ITAQUI,R ENES BANDEIRA,ABALROAMENTO,0,2009-09-12T18:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,12,9,2009,18,1,
14998,-30.0579396207,-51.1846332884,AV IPIRANGA,R DR SALVADOR FRANCA,CHOQUE,0,2009-09-12T18:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,12,9,2009,18,1,
14999,-30.025578366,-51.1901865268,R TEN CEL FABRICIO PILAR,R SILVA JARDIM,ABALROAMENTO,0,2009-09-12T18:15:00,SABADO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,12,9,2009,18,1,
15000,-30.010479055,-51.1513246356,AV ASSIS BRASIL,,COLISAO,0,2009-09-12T18:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,12,9,2009,18,1,
15001,-30.0163850213,-51.1544298277,R DOM DIOGO DE SOUZA,,COLISAO,0,2009-09-12T18:35:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,12,9,2009,18,1,
15002,-30.0790044611,-51.1977080005,R PADRE TESCHAUER,R COMENDADOR ANTONIO FONTOURA,ABALROAMENTO,0,2009-09-12T19:47:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,12,9,2009,19,1,
15003,-30.0129836579,-51.1722849711,R CACEQUI,,EVENTUAL,0,2009-09-12T21:00:00,SABADO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CHUVOSO,NOITE,NORTE,12,9,2009,21,1,
15004,-29.9795621273,-51.1917453628,AV A J RENNER,,ATROPELAMENTO,0,2009-09-12T21:45:00,SABADO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,12,9,2009,21,5,
15005,-30.0153907968,-51.114382284,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2009-09-12T22:40:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,12,9,2009,22,1,
15006,-30.038225708,-51.124252999,AV ANTONIO GIUDICE,,ABALROAMENTO,0,2009-09-12T23:30:00,SABADO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,LESTE,12,9,2009,23,1,
15007,-30.0301296526,-51.2278251307,AV BORGES DE MEDEIROS,,ATROPELAMENTO,0,2009-09-13T00:10:00,DOMINGO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,CENTRO,13,9,2009,0,5,
15008,-30.0468971613,-51.2056352757,AV PRINCESA ISABEL,,COLISAO,0,2009-09-13T00:50:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,13,9,2009,0,1,
15009,-30.0237601708,-51.199777604,R VINTE QUATRO DE OUTUBRO,R DR TIMOTEO,ABALROAMENTO,0,2009-09-13T01:30:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CHUVOSO,NOITE,LESTE,13,9,2009,1,5,
15010,-30.0454180738,-51.2097782912,AV IPIRANGA,R SANTANA,ABALROAMENTO,0,2009-09-13T04:00:00,DOMINGO,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,CENTRO,13,9,2009,4,5,
15011,-30.0235279697,-51.2100327306,AV CRISTOVAO COLOMBO,,CHOQUE,0,2009-09-13T05:30:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,NORTE,13,9,2009,5,1,
15012,-29.9871155316,-51.1214316484,AV ASSIS BRASIL,,ABALROAMENTO,0,2009-09-13T06:15:00,DOMINGO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,13,9,2009,6,1,
15013,-30.1323450073,-51.2333518386,R DEA COUFAL,AV TRAMANDAI,COLISAO,0,2009-09-13T07:30:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,13,9,2009,7,1,
15014,-30.1628933416,-51.2233014971,AV ORLEAES,,CHOQUE,0,2009-09-13T08:00:00,DOMINGO,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,13,9,2009,8,5,
15015,-30.0497598597,-51.2217645582,R MARCILIO DIAS,AV GETULIO VARGAS,ABALROAMENTO,0,2009-09-13T08:30:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,13,9,2009,8,1,
15016,-30.0402893207,-51.1959239799,R VICENTE DA FONTOURA,AV PROTASIO ALVES,ATROPELAMENTO,0,2009-09-13T10:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,13,9,2009,10,5,
15017,-30.0200141586,-51.1995305044,R MARQUES DO POMBAL,,ABALROAMENTO,0,2009-09-13T11:15:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CHUVOSO,DIA,NORTE,13,9,2009,11,5,
15018,-30.0256140941,-51.2041377082,R PADRE CHAGAS,R HILARIO RIBEIRO,ABALROAMENTO,0,2009-09-13T12:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,13,9,2009,12,1,
15019,-30.019333958,-51.1583619545,AV DR JOAO SIMPLICIO A DE CARVALHO,,ABALROAMENTO,0,2009-09-13T12:10:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,13,9,2009,12,5,
15020,-30.0231022249,-51.1968475492,R VINTE QUATRO DE OUTUBRO,R CEL BORDINI,ABALROAMENTO,0,2009-09-13T12:45:00,DOMINGO,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,13,9,2009,12,1,
15021,-30.0019272595,-51.1901549176,AV SERTORIO,R SOUZA REIS,ABALROAMENTO,0,2009-09-13T12:46:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,13,9,2009,12,1,
15022,-30.1133217281,-51.1919778111,AV BELEM VELHO,,QUEDA,0,2009-09-13T13:20:00,DOMINGO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,13,9,2009,13,5,
15023,-30.0310239035,-51.2151669901,R IRMAO JOSE OTAO,R GARIBALDI,ABALROAMENTO,0,2009-09-13T14:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,13,9,2009,14,1,
15024,-30.0734323971,-51.1996988827,AV CEL APARICIO BORGES,R PEDRO BOTICARIO,COLISAO,0,2009-09-13T14:15:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,LESTE,13,9,2009,14,1,
15025,-30.0959720015,-51.2252137944,AV VICENTE MONTEGGIA,,ABALROAMENTO,0,2009-09-13T15:15:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,13,9,2009,15,5,
15026,-30.0114834287,-51.1323774164,R VITORIO FRANCISCO GIORDANI,R PAULO BLASCHKE,COLISAO,0,2009-09-13T15:30:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,13,9,2009,15,1,
15027,-30.043553166,-51.2046171764,AV IPIRANGA,R SILVA SO,ABALROAMENTO,0,2009-09-13T16:20:00,DOMINGO,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,13,9,2009,16,5,
15028,-30.1449964022,-51.2160399407,AV DA SERRARIA,,ABALROAMENTO,0,2009-09-13T17:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,13,9,2009,17,1,
15029,-30.1430823472,-51.2184189221,R PAULO DERLY STREHL,,CAPOTAGEM,0,2009-09-13T18:00:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,13,9,2009,18,1,
15030,-30.0205508211,-51.2169627436,AV PRESIDENTE CASTELO BRANCO,,COLISAO,0,2009-09-13T19:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,13,9,2009,19,1,
15031,-30.0546904776,-51.19122229,AV IPIRANGA,,CHOQUE,0,2009-09-13T19:30:00,DOMINGO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,13,9,2009,19,1,
15032,-30.037941156,-51.2038280216,AV PROTASIO ALVES,,ABALROAMENTO,0,2009-09-13T19:30:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,NOITE,LESTE,13,9,2009,19,5,
15033,-30.0322437497,-51.2233371271,AV JOAO PESSOA,,COLISAO,0,2009-09-13T20:00:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,CENTRO,13,9,2009,20,1,
15034,-30.026934977,-51.1591531603,AV VERISSIMO DE AMARAL,,ABALROAMENTO,0,2009-09-13T20:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,13,9,2009,20,5,
15035,-30.0305134795,-51.2367882565,R SIQUEIRA CAMPOS,,CHOQUE,0,2009-09-14T00:10:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,14,9,2009,0,5,
15036,-30.0637356404,-51.1849704421,AV BENTO GONCALVES,,ABALROAMENTO,0,2009-09-14T00:40:00,SEGUNDA-FEIRA,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,14,9,2009,0,5,
15037,-30.0926597379,-51.237956874,R DR CAMPOS VELHO,,CHOQUE,0,2009-09-14T02:07:00,SEGUNDA-FEIRA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,14,9,2009,2,13,
15038,-30.0376187927,-51.2223802533,R GEN LIMA E SILVA,,ABALROAMENTO,0,2009-09-14T03:10:00,SEGUNDA-FEIRA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,CHUVOSO,NOITE,CENTRO,14,9,2009,3,5,
15039,-30.0171659771,-51.2081805429,AV FARRAPOS,,COLISAO,0,2009-09-14T06:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,14,9,2009,6,1,
15040,-30.0220084606,-51.1845033614,AV PLINIO BRASIL MILANO,AV CARLOS GOMES,COLISAO,0,2009-09-14T07:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,14,9,2009,7,1,
15041,-30.0061201299,-51.0951217964,AV BERNARDINO SILVEIRA DE AMORIM,,CHOQUE,0,2009-09-14T08:00:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,14,9,2009,8,1,
15042,-30.0323228051,-51.2205170927,R SARMENTO LEITE,AV OSVALDO ARANHA,ABALROAMENTO,0,2009-09-14T08:05:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,CENTRO,14,9,2009,8,1,
15043,-30.0516900349,-51.2132264974,AV DA AZENHA,,ATROPELAMENTO,0,2009-09-14T08:15:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CHUVOSO,DIA,SUL,14,9,2009,8,5,
15044,-30.0937028905,-51.2303778027,R DR CAMPOS VELHO,R SANTA FLORA,COLISAO,0,2009-09-14T08:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,SUL,14,9,2009,8,1,
15045,-30.0393212365,-51.2000170079,AV PROTASIO ALVES,,ABALROAMENTO,0,2009-09-14T08:25:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,14,9,2009,8,1,
15046,-30.0424965274,-51.1858339062,AV IJUI,,COLISAO,0,2009-09-14T08:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,14,9,2009,8,1,
15047,-29.9881914188,-51.1787934174,AV SEVERO DULLIUS,,COLISAO,0,2009-09-14T08:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,14,9,2009,8,1,
15048,-30.0082184081,-51.1839969999,AV ASSIS BRASIL,,CHOQUE,0,2009-09-14T08:33:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,14,9,2009,8,1,
15049,-30.0256641783,-51.1998346538,AV GOETHE,,COLISAO,0,2009-09-14T08:40:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,14,9,2009,8,1,
15050,-30.0086365135,-51.1786879421,AV ASSIS BRASIL,AV GEN EMILIO LUCIO ESTEVES,COLISAO,0,2009-09-14T08:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,14,9,2009,8,1,
15051,-30.0832942921,-51.2073732363,AV ENG LUDOLFO BOEHL,R MARECHAL MESQUITA,ABALROAMENTO,0,2009-09-14T09:10:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,14,9,2009,9,1,
15052,-30.0103660548,-51.2026172959,AV FARRAPOS,AV SAO PEDRO,ABALROAMENTO,0,2009-09-14T09:10:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,DIA,NORTE,14,9,2009,9,1,
15053,-30.0108504349,-51.1319113941,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2009-09-14T10:25:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,14,9,2009,10,5,
15054,-30.0497580269,-51.2131884472,AV DA AZENHA,,ABALROAMENTO,0,2009-09-14T10:28:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,14,9,2009,10,1,
15055,-30.0178282292,-51.1954023947,AV CRISTOVAO COLOMBO,AV NOVA YORK,ABALROAMENTO,0,2009-09-14T10:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,14,9,2009,10,5,
15056,-30.0026656949,-51.1679926502,AV SERTORIO,R JULIO KOVALSKI,ABALROAMENTO,0,2009-09-14T11:05:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,NORTE,14,9,2009,11,1,
15057,-30.0342719436,-51.2138650569,AV OSVALDO ARANHA,AV CAUDURO,COLISAO,0,2009-09-14T11:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,14,9,2009,11,1,
15058,-30.0120523687,-51.1355904726,R DONA ADDA MASCARENHAS DE MORAES,,CHOQUE,0,2009-09-14T11:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,NUBLADO,DIA,CENTRO,14,9,2009,11,1,
15059,-30.0276737261,-51.1721973481,AV DR NILO PECANHA,AV MARECHAL ANDREA,ABALROAMENTO,0,2009-09-14T12:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,14,9,2009,12,1,
15060,-30.0331011826,-51.1500322009,AV DOS PRAZERES,,COLISAO,0,2009-09-14T12:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,14,9,2009,12,1,
15061,-30.0110020913,-51.2008892899,AV SAO PEDRO,,ABALROAMENTO,0,2009-09-14T12:00:00,SEGUNDA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,DIA,NORTE,14,9,2009,12,5,
15062,-30.0305348604,-51.2172650046,R IRMAO JOSE OTAO,R DR BARROS CASSAL,COLISAO,0,2009-09-14T12:08:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,14,9,2009,12,1,
15063,-30.0351604527,-51.2392374079,R DUQUE DE CAXIAS,,ABALROAMENTO,0,2009-09-14T12:40:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NUBLADO,DIA,CENTRO,14,9,2009,12,1,
15064,-29.9978012077,-51.1405441702,AV SERTORIO,,COLISAO,0,2009-09-14T12:50:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,14,9,2009,12,1,
15065,-29.9914157897,-51.1091766004,AV FRANCISCO SILVEIRA BITENCOURT,,ABALROAMENTO,0,2009-09-14T13:08:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,14,9,2009,13,5,
15066,-30.0091729113,-51.2096993567,R VOLUNTARIOS DA PATRIA,,ABALROAMENTO,0,2009-09-14T13:20:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,14,9,2009,13,5,
15067,-30.0343775047,-51.1851136878,AV DR NILO PECANHA,R CIRO GAVIAO,COLISAO,0,2009-09-14T13:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,14,9,2009,13,1,
15068,-30.0247992374,-51.1965995897,R CEL BORDINI,,COLISAO,0,2009-09-14T13:45:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,14,9,2009,13,1,
15069,-30.0281165524,-51.2324921392,AV MAUA,R CAPITAO MONTANHA,QUEDA,0,2009-09-14T14:00:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,CENTRO,14,9,2009,14,5,
15070,-30.0376501676,-51.2031640055,R CEL PAULINO TEIXEIRA,,COLISAO,0,2009-09-14T14:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,LESTE,14,9,2009,14,1,
15071,-29.9990772354,-51.1907338518,AV CEARA,,COLISAO,0,2009-09-14T14:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,14,9,2009,14,1,
15072,-30.0019272595,-51.1901549176,AV SERTORIO,R SOUZA REIS,ABALROAMENTO,0,2009-09-14T14:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,NORTE,14,9,2009,14,1,
15073,-29.9992782595,-51.1895398415,R DEZOITO DE NOVEMBRO,,CHOQUE,0,2009-09-14T14:35:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,14,9,2009,14,1,
15074,-30.0431707203,-51.227378461,AV AURELIANO DE FIGUEIREDO PINTO,,COLISAO,0,2009-09-14T15:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,14,9,2009,15,1,
15075,-30.0258871009,-51.2038567115,R HILARIO RIBEIRO,,COLISAO,0,2009-09-14T15:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,14,9,2009,15,1,
15076,-30.1582335267,-51.1614325733,AV EDGAR PIRES DE CASTRO,ESTR COSTA GAMA,ABALROAMENTO,0,2009-09-14T15:15:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NUBLADO,DIA,SUL,14,9,2009,15,1,
15077,-30.1475396006,-51.206458882,AV JUCA BATISTA,,ABALROAMENTO,0,2009-09-14T15:46:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,14,9,2009,15,1,
